item_id,brand,brand_type,category
61512,4700,Established,2
61513,4700,Established,2
61514,4700,Established,2
61515,4700,Established,2
61516,4700,Established,7
61517,4700,Established,7
61518,4778,Established,12
61519,4778,Established,12
61520,525,Established,4
61521,686,Established,12
61522,4640,Established,12
61523,89,Established,7
61524,971,Established,7
61525,4700,Established,2
61526,1820,Established,12
61527,4388,Established,12
61528,89,Established,7
61529,705,Established,2
61530,4700,Established,2
61531,89,Established,7
61532,4778,Established,12
61533,524,Established,7
61534,971,Established,7
61535,705,Established,2
61536,4700,Established,2
61537,89,Established,7
61538,89,Established,7
61539,89,Established,7
61540,2379,Established,7
61541,363,Established,7
61542,4700,Established,2
61543,487,Established,7
61544,89,Established,7
61545,1587,Established,7
61546,89,Established,7
61547,89,Established,7
61548,1183,Established,7
61549,89,Established,7
61550,524,Established,7
61551,89,Established,7
61552,971,Established,7
61553,914,Established,7
61554,363,Established,7
61555,89,Established,7
61556,4700,Established,2
61557,971,Established,7
61558,971,Established,7
61559,1088,Established,7
61560,2247,Established,12
61561,369,Established,7
61562,1088,Established,7
61563,971,Established,7
61564,56,Local,7
61565,124,Established,7
61566,1143,Established,7
61567,56,Local,7
61568,97,Established,12
61569,169,Established,12
61570,59,Established,7
61571,59,Established,7
61572,59,Established,7
61573,357,Established,3
61574,369,Established,7
61575,619,Established,7
61576,673,Established,7
61577,673,Established,7
61578,1005,Established,4
61579,1224,Established,17
61580,4700,Established,2
61581,4700,Established,2
61582,4700,Established,2
61583,4700,Established,2
61584,1475,Established,10
61585,1501,Established,12
61586,2420,Established,12
61587,2122,Established,7
61588,5477,Established,7
61589,89,Established,7
61590,3623,Established,13
61591,56,Local,7
61592,59,Established,7
61593,97,Established,12
61594,141,Established,7
61595,3359,Established,16
61596,451,Established,12
61597,595,Established,11
61598,762,Established,2
61599,525,Established,4
61600,705,Established,2
61601,705,Established,2
61602,762,Established,2
61603,954,Established,10
61604,1142,Established,11
61605,4507,Established,12
61606,4567,Established,12
61607,4700,Established,11
61608,4700,Established,2
61609,4700,Established,2
61610,4567,Established,12
61611,4567,Established,12
61612,4700,Established,2
61613,4700,Established,2
61614,4700,Established,2
61615,1475,Established,10
61616,4700,Established,2
61617,4700,Established,2
61618,4700,Established,2
61619,4700,Established,2
61620,4700,Established,2
61621,4725,Established,12
61622,4725,Established,12
61623,1475,Established,10
61624,5131,Established,2
61625,2164,Established,1
61626,2379,Established,7
61627,5131,Established,2
61628,5131,Established,2
61629,5131,Established,2
61630,5131,Established,2
61631,5131,Established,2
61632,2164,Established,1
61633,771,Established,12
61634,2088,Established,12
61635,771,Established,12
61636,771,Established,12
61637,782,Established,7
61638,4700,Established,2
61639,4700,Established,2
61640,4700,Established,2
61641,4700,Established,2
61642,686,Established,12
61643,4700,Established,2
61644,4700,Established,2
61645,4700,Established,2
61646,4700,Established,2
61647,4700,Established,2
61648,4700,Established,2
61649,1913,Established,12
61650,4700,Established,2
61651,4700,Established,2
61652,4700,Established,2
61653,4700,Established,2
61654,4700,Established,2
61655,4700,Established,2
61656,122,Established,2
61657,4700,Established,2
61658,592,Established,3
61659,4700,Established,13
61660,4437,Established,12
61661,4437,Established,12
61662,4700,Established,2
61663,4700,Established,2
61664,4700,Established,2
61665,56,Local,7
61666,4437,Established,12
61667,4700,Established,13
61668,4437,Established,12
61669,4700,Established,2
61670,4605,Established,12
61671,56,Local,7
61672,4605,Established,12
61673,4605,Established,12
61674,4605,Established,12
61675,4437,Established,12
61676,4437,Established,12
61677,99,Established,12
61678,1705,Established,12
61679,56,Local,7
61680,3351,Established,16
61681,4437,Established,12
61682,4437,Established,12
61683,56,Local,7
61684,4700,Established,2
61685,4700,Established,2
61686,4437,Established,12
61687,4614,Established,12
61688,1950,Established,2
61689,1950,Established,2
61690,1705,Established,12
61691,56,Local,13
61692,4419,Established,12
61693,303,Established,12
61694,4700,Established,2
61695,1128,Established,12
61696,1760,Established,17
61697,4801,Established,12
61698,56,Local,7
61699,4392,Established,12
61700,4437,Established,12
61701,4437,Established,12
61702,4437,Established,12
61703,868,Established,7
61704,89,Established,7
61705,1470,Established,12
61706,1950,Established,2
61707,5074,Established,12
61708,4831,Established,17
61709,771,Established,12
61710,4419,Established,12
61711,4300,Established,12
61712,592,Established,3
61713,782,Established,7
61714,4419,Established,12
61715,4801,Established,12
61716,5454,Established,12
61717,5303,Established,12
61718,5303,Established,12
61719,2088,Established,12
61720,303,Established,12
61721,303,Established,12
61722,1336,Established,12
61723,4419,Established,12
61724,4419,Established,12
61725,5454,Established,12
61726,5303,Established,12
61727,2463,Established,12
61728,2463,Established,12
61729,56,Local,7
61730,56,Local,7
61731,1378,Established,7
61732,2088,Established,12
61733,782,Established,7
61734,2463,Established,12
61735,4700,Established,16
61736,56,Local,7
61737,771,Established,12
61738,771,Established,12
61739,4419,Established,12
61740,1878,Established,12
61741,4419,Established,12
61742,5454,Established,12
61743,4700,Established,2
61744,4700,Established,11
61745,59,Established,7
61746,816,Local,12
61747,2027,Established,12
61748,56,Local,7
61749,816,Local,12
61750,1378,Established,7
61751,145,Established,12
61752,782,Established,7
61753,4700,Established,2
61754,2088,Established,12
61755,2088,Established,12
61756,303,Established,12
61757,1950,Established,2
61758,5130,Established,12
61759,4300,Established,12
61760,1128,Established,12
61761,5181,Established,12
61762,145,Established,12
61763,703,Established,12
61764,782,Established,7
61765,1950,Established,2
61766,4419,Established,12
61767,4419,Established,12
61768,5454,Established,12
61769,4700,Established,11
61770,56,Local,7
61771,673,Established,12
61772,1336,Established,12
61773,1950,Established,2
61774,4419,Established,12
61775,59,Established,7
61776,56,Local,7
61777,56,Local,7
61778,4300,Established,12
61779,303,Established,12
61780,4419,Established,12
61781,5181,Established,12
61782,5454,Established,12
61783,56,Local,7
61784,105,Established,12
61785,4419,Established,12
61786,2463,Established,12
61787,303,Established,12
61788,5303,Established,12
61789,1229,Established,7
61790,673,Established,12
61791,1878,Established,12
61792,1950,Established,2
61793,4801,Established,12
61794,5130,Established,12
61795,56,Local,13
61796,56,Local,7
61797,771,Established,12
61798,2088,Established,12
61799,4300,Established,12
61800,4700,Established,2
61801,762,Established,2
61802,782,Established,7
61803,782,Established,7
61804,4419,Established,12
61805,5023,Established,3
61806,5454,Established,12
61807,2088,Established,12
61808,2088,Established,12
61809,1878,Established,12
61810,742,Established,7
61811,4913,Established,12
61812,5303,Established,12
61813,4412,Established,12
61814,4412,Established,12
61815,145,Established,12
61816,4700,Established,2
61817,816,Local,12
61818,303,Established,12
61819,1950,Established,2
61820,1143,Established,12
61821,771,Established,12
61822,5345,Established,12
61823,303,Established,12
61824,1336,Established,12
61825,771,Established,12
61826,303,Established,12
61827,1143,Established,12
61828,1143,Established,7
61829,771,Established,12
61830,771,Established,12
61831,771,Established,12
61832,56,Local,7
61833,4700,Established,8
61834,4700,Established,2
61835,2088,Established,12
61836,56,Local,7
61837,771,Established,12
61838,56,Local,7
61839,771,Established,12
61840,771,Established,12
61841,56,Local,7
61842,303,Established,12
61843,303,Established,12
61844,56,Local,11
61845,56,Local,7
61846,56,Local,7
61847,5261,Established,7
61848,771,Established,12
61849,771,Established,12
61850,5131,Established,2
61851,56,Local,7
61852,57,Established,12
61853,169,Established,12
61854,209,Established,7
61855,793,Established,9
61856,4725,Established,12
61857,1224,Established,17
61858,4725,Established,12
61859,1475,Established,10
61860,1564,Established,7
61861,1658,Established,7
61862,2439,Established,12
61863,56,Local,7
61864,56,Local,11
61865,369,Established,7
61866,241,Established,16
61867,369,Established,7
61868,705,Established,2
61869,766,Established,4
61870,1142,Established,11
61871,4558,Established,10
61872,914,Established,7
61873,1630,Established,7
61874,2227,Local,6
61875,56,Local,7
61876,3237,Established,8
61877,350,Established,11
61878,451,Established,12
61879,5174,Established,17
61880,5174,Established,17
61881,4813,Established,10
61882,5174,Established,17
61883,5174,Established,17
61884,311,Established,12
61885,946,Established,7
61886,2394,Established,12
61887,2166,Established,12
61888,2105,Established,12
61889,1764,Established,12
61890,710,Established,4
61891,1567,Established,12
61892,4705,Established,12
61893,4369,Established,12
61894,469,Established,12
61895,1757,Established,12
61896,1757,Established,12
61897,1757,Established,12
61898,4625,Established,7
61899,469,Established,12
61900,5375,Established,7
61901,5375,Established,7
61902,1134,Established,7
61903,2105,Established,12
61904,1137,Established,12
61905,487,Established,7
61906,1266,Established,12
61907,1266,Established,12
61908,1266,Established,12
61909,602,Established,4
61910,1262,Established,12
61911,1262,Established,12
61912,4890,Established,12
61913,4890,Established,12
61914,1556,Established,12
61915,940,Established,12
61916,4705,Established,4
61917,469,Established,12
61918,1531,Established,12
61919,1262,Established,12
61920,1262,Established,12
61921,4890,Established,12
61922,771,Established,12
61923,523,Established,12
61924,4705,Established,4
61925,56,Local,7
61926,4700,Established,7
61927,56,Local,7
61928,1266,Established,12
61929,686,Established,12
61930,1337,Established,7
61931,1764,Established,12
61932,1262,Established,12
61933,1262,Established,12
61934,2434,Established,12
61935,1757,Established,12
61936,487,Established,7
61937,771,Established,12
61938,91,Established,12
61939,1262,Established,12
61940,1262,Established,12
61941,4705,Established,4
61942,619,Established,7
61943,1891,Established,12
61944,1891,Established,12
61945,56,Local,7
61946,1337,Established,7
61947,1337,Established,7
61948,771,Established,12
61949,1266,Established,12
61950,1262,Established,12
61951,1470,Established,12
61952,3237,Established,8
61953,1319,Established,12
61954,4890,Established,12
61955,4890,Established,12
61956,771,Established,12
61957,862,Established,12
61958,1347,Established,12
61959,862,Established,12
61960,771,Established,12
61961,4696,Established,12
61962,1262,Established,12
61963,1262,Established,12
61964,940,Established,12
61965,1764,Established,12
61966,469,Established,12
61967,469,Established,12
61968,4467,Established,12
61969,4890,Established,12
61970,1757,Established,12
61971,1137,Established,12
61972,940,Established,12
61973,1764,Established,12
61974,1262,Established,12
61975,816,Local,12
61976,940,Established,12
61977,771,Established,12
61978,4700,Established,7
61979,91,Established,12
61980,1266,Established,12
61981,1262,Established,12
61982,1262,Established,12
61983,1262,Established,12
61984,1262,Established,12
61985,1262,Established,12
61986,1262,Established,12
61987,4890,Established,12
61988,286,Established,12
61989,4705,Established,4
61990,1262,Established,12
61991,1262,Established,12
61992,4467,Established,12
61993,771,Established,12
61994,469,Established,12
61995,56,Local,7
61996,940,Established,12
61997,1262,Established,12
61998,1262,Established,12
61999,4705,Established,4
62000,1860,Established,12
62001,91,Established,12
62002,1262,Established,12
62003,4890,Established,12
62004,4676,Established,12
62005,1788,Established,12
62006,4649,Established,12
62007,2105,Established,12
62008,2468,Established,12
62009,1788,Established,12
62010,940,Established,12
62011,1262,Established,12
62012,4890,Established,12
62013,4705,Established,4
62014,1347,Established,12
62015,771,Established,12
62016,1764,Established,12
62017,1764,Established,12
62018,2384,Established,12
62019,4705,Established,4
62020,469,Established,12
62021,1764,Established,12
62022,723,Established,12
62023,940,Established,12
62024,159,Established,12
62025,1262,Established,12
62026,1262,Established,12
62027,1262,Established,12
62028,4467,Established,12
62029,4890,Established,12
62030,2384,Established,12
62031,469,Established,12
62032,469,Established,12
62033,5287,Established,2
62034,56,Local,2
62035,56,Local,7
62036,369,Established,7
62037,524,Established,7
62038,1860,Established,12
62039,1134,Established,7
62040,921,Established,11
62041,5160,Established,12
62042,921,Established,11
62043,1337,Established,7
62044,467,Established,12
62045,1088,Established,7
62046,56,Local,7
62047,56,Local,7
62048,281,Established,12
62049,4409,Established,12
62050,989,Established,11
62051,914,Established,7
62052,4478,Established,7
62053,4700,Established,11
62054,1337,Established,7
62055,1487,Established,10
62056,1743,Established,12
62057,2123,Established,1
62058,2123,Established,1
62059,1946,Established,13
62060,619,Established,17
62061,4778,Established,9
62062,56,Local,7
62063,4700,Established,10
62064,4725,Established,12
62065,2123,Established,1
62066,582,Established,10
62067,619,Established,12
62068,619,Established,12
62069,619,Established,12
62070,56,Local,7
62071,270,Established,7
62072,4700,Established,4
62073,4700,Established,13
62074,1705,Established,7
62075,1705,Established,7
62076,303,Established,12
62077,4437,Established,12
62078,1381,Established,3
62079,1486,Established,7
62080,5247,Established,7
62081,2003,Established,7
62082,209,Established,7
62083,522,Established,7
62084,56,Local,7
62085,56,Local,7
62086,172,Established,7
62087,995,Established,12
62088,56,Local,7
62089,172,Established,7
62090,56,Local,7
62091,1705,Established,7
62092,56,Local,7
62093,2474,Established,12
62094,56,Local,7
62095,714,Established,7
62096,1556,Established,12
62097,544,Established,7
62098,1447,Established,7
62099,56,Local,7
62100,206,Established,7
62101,5160,Established,12
62102,5222,Established,7
62103,487,Established,7
62104,1447,Established,7
62105,717,Established,7
62106,172,Established,7
62107,172,Established,7
62108,522,Established,7
62109,522,Established,7
62110,5222,Established,7
62111,5222,Established,7
62112,1486,Established,7
62113,1447,Established,7
62114,172,Established,7
62115,162,Established,7
62116,5160,Established,12
62117,1464,Established,7
62118,4700,Established,4
62119,1381,Established,7
62120,1381,Established,3
62121,522,Established,7
62122,1821,Established,12
62123,619,Established,12
62124,515,Established,7
62125,172,Established,7
62126,56,Local,7
62127,56,Local,7
62128,56,Local,7
62129,522,Established,7
62130,1486,Established,7
62131,1464,Established,7
62132,56,Local,7
62133,172,Established,7
62134,619,Established,12
62135,619,Established,7
62136,63,Established,7
62137,997,Established,7
62138,1447,Established,7
62139,103,Established,12
62140,103,Established,12
62141,1486,Established,7
62142,544,Established,7
62143,522,Established,7
62144,63,Established,7
62145,1447,Established,7
62146,3843,Established,13
62147,1598,Established,7
62148,334,Established,7
62149,1089,Established,7
62150,619,Established,12
62151,4659,Established,12
62152,4659,Established,12
62153,1945,Established,12
62154,1447,Established,7
62155,1447,Established,7
62156,1447,Established,7
62157,4659,Established,12
62158,1598,Established,7
62159,619,Established,7
62160,971,Established,7
62161,4700,Established,4
62162,56,Local,7
62163,24,Established,12
62164,714,Established,7
62165,56,Local,7
62166,206,Established,7
62167,5355,Established,12
62168,522,Established,7
62169,5222,Established,7
62170,56,Local,7
62171,209,Established,7
62172,553,Established,12
62173,1702,Established,12
62174,6,Established,7
62175,1821,Established,12
62176,2074,Established,7
62177,56,Local,7
62178,1447,Established,7
62179,971,Established,7
62180,2003,Established,7
62181,56,Local,7
62182,172,Established,7
62183,1461,Established,12
62184,605,Established,12
62185,1598,Established,7
62186,1447,Established,7
62187,1705,Established,7
62188,4856,Established,7
62189,1447,Established,7
62190,1447,Established,7
62191,1945,Established,12
62192,522,Established,7
62193,771,Established,12
62194,522,Established,7
62195,1501,Established,12
62196,532,Established,12
62197,714,Established,7
62198,206,Established,7
62199,1447,Established,7
62200,995,Established,12
62201,1822,Established,12
62202,56,Local,7
62203,4965,Established,16
62204,1447,Established,7
62205,56,Local,7
62206,544,Established,7
62207,619,Established,12
62208,619,Established,12
62209,544,Established,7
62210,1464,Established,7
62211,619,Established,12
62212,619,Established,12
62213,619,Established,12
62214,1088,Established,7
62215,522,Established,7
62216,522,Established,7
62217,56,Local,7
62218,619,Established,12
62219,56,Local,7
62220,56,Local,7
62221,619,Established,12
62222,619,Established,12
62223,1705,Established,7
62224,4700,Established,4
62225,4700,Established,4
62226,522,Established,7
62227,544,Established,7
62228,619,Established,12
62229,4700,Established,4
62230,522,Established,7
62231,172,Established,7
62232,522,Established,7
62233,56,Local,7
62234,56,Local,7
62235,56,Local,11
62236,56,Local,7
62237,224,Established,3
62238,224,Established,3
62239,224,Established,3
62240,762,Established,2
62241,1164,Established,12
62242,1142,Established,11
62243,4725,Established,12
62244,1631,Established,7
62245,1631,Established,7
62246,1631,Established,7
62247,1631,Established,7
62248,1631,Established,7
62249,5074,Established,12
62250,1981,Established,12
62251,5233,Established,12
62252,5238,Established,12
62253,5149,Established,11
62254,2240,Established,1
62255,757,Established,7
62256,995,Established,12
62257,2844,Established,9
62258,1631,Established,7
62259,1974,Established,9
62260,57,Established,12
62261,686,Established,12
62262,771,Established,12
62263,1673,Established,13
62264,212,Established,9
62265,281,Established,12
62266,523,Established,12
62267,602,Established,4
62268,4700,Established,16
62269,1719,Established,11
62270,1757,Established,12
62271,1631,Established,7
62272,5074,Established,12
62273,5129,Established,7
62274,5245,Established,12
62275,1,Established,10
62276,771,Established,12
62277,467,Established,12
62278,522,Established,7
62279,771,Established,12
62280,1164,Established,12
62281,1757,Established,12
62282,1370,Established,12
62283,5129,Established,7
62284,1,Established,10
62285,1757,Established,12
62286,971,Established,7
62287,686,Established,12
62288,1505,Established,17
62289,848,Established,12
62290,1403,Established,12
62291,1403,Established,12
62292,1757,Established,12
62293,1064,Established,12
62294,1757,Established,12
62295,1757,Established,12
62296,953,Established,12
62297,1757,Established,12
62298,848,Established,12
62299,686,Established,12
62300,1757,Established,12
62301,5174,Established,12
62302,953,Established,12
62303,1757,Established,12
62304,953,Established,12
62305,848,Established,12
62306,953,Established,12
62307,1757,Established,12
62308,686,Established,12
62309,953,Established,12
62310,1757,Established,12
62311,713,Established,12
62312,1757,Established,12
62313,713,Established,12
62314,1757,Established,12
62315,1757,Established,12
62316,953,Established,12
62317,1757,Established,12
62318,1757,Established,12
62319,953,Established,12
62320,953,Established,12
62321,1757,Established,12
62322,953,Established,12
62323,953,Established,12
62324,487,Established,7
62325,1799,Established,12
62326,1403,Established,12
62327,1078,Established,12
62328,1403,Established,12
62329,1757,Established,12
62330,1757,Established,12
62331,686,Established,12
62332,1403,Established,12
62333,1757,Established,12
62334,848,Established,12
62335,848,Established,12
62336,848,Established,12
62337,953,Established,12
62338,953,Established,12
62339,953,Established,12
62340,1412,Established,12
62341,848,Established,12
62342,848,Established,12
62343,848,Established,12
62344,848,Established,12
62345,953,Established,12
62346,953,Established,12
62347,4725,Established,12
62348,1134,Established,7
62349,1403,Established,12
62350,1981,Established,12
62351,514,Established,7
62352,713,Established,12
62353,686,Established,7
62354,1505,Established,17
62355,1266,Established,12
62356,848,Established,12
62357,953,Established,12
62358,953,Established,12
62359,953,Established,12
62360,1757,Established,12
62361,4807,Established,12
62362,848,Established,12
62363,953,Established,12
62364,1757,Established,12
62365,1403,Established,12
62366,1479,Established,7
62367,2384,Established,12
62368,1757,Established,12
62369,1757,Established,12
62370,1757,Established,12
62371,1403,Established,12
62372,1403,Established,12
62373,1403,Established,12
62374,1403,Established,12
62375,848,Established,12
62376,848,Established,12
62377,953,Established,12
62378,953,Established,12
62379,953,Established,12
62380,1757,Established,12
62381,848,Established,12
62382,1118,Established,12
62383,1134,Established,7
62384,1134,Established,7
62385,1403,Established,12
62386,4725,Established,12
62387,1447,Established,7
62388,524,Established,7
62389,848,Established,12
62390,848,Established,12
62391,848,Established,12
62392,848,Established,12
62393,953,Established,12
62394,953,Established,12
62395,953,Established,12
62396,971,Established,7
62397,1266,Established,12
62398,848,Established,12
62399,953,Established,12
62400,953,Established,12
62401,953,Established,12
62402,2024,Established,7
62403,1757,Established,12
62404,1757,Established,12
62405,995,Established,12
62406,701,Established,7
62407,848,Established,12
62408,848,Established,12
62409,1403,Established,12
62410,475,Established,12
62411,848,Established,12
62412,848,Established,12
62413,848,Established,12
62414,953,Established,12
62415,2024,Established,7
62416,686,Established,12
62417,686,Established,12
62418,4705,Established,12
62419,1479,Established,7
62420,1064,Established,12
62421,1757,Established,12
62422,1757,Established,12
62423,1403,Established,12
62424,1403,Established,12
62425,1403,Established,12
62426,524,Established,7
62427,848,Established,12
62428,848,Established,12
62429,848,Established,12
62430,953,Established,12
62431,1757,Established,12
62432,2384,Established,12
62433,4725,Established,12
62434,953,Established,12
62435,848,Established,12
62436,848,Established,12
62437,848,Established,12
62438,953,Established,12
62439,1757,Established,12
62440,1757,Established,12
62441,995,Established,12
62442,223,Established,12
62443,223,Established,12
62444,5243,Established,12
62445,1757,Established,12
62446,1757,Established,12
62447,1757,Established,12
62448,848,Established,12
62449,848,Established,12
62450,953,Established,12
62451,953,Established,12
62452,953,Established,12
62453,1757,Established,12
62454,223,Established,12
62455,4725,Established,12
62456,953,Established,12
62457,56,Local,7
62458,2053,Established,12
62459,4725,Established,12
62460,848,Established,12
62461,953,Established,12
62462,953,Established,12
62463,5243,Established,12
62464,524,Established,7
62465,848,Established,12
62466,848,Established,12
62467,848,Established,12
62468,953,Established,12
62469,953,Established,12
62470,1757,Established,12
62471,686,Established,7
62472,771,Established,12
62473,1945,Established,12
62474,2384,Established,12
62475,223,Established,12
62476,848,Established,12
62477,848,Established,12
62478,848,Established,12
62479,848,Established,12
62480,953,Established,12
62481,953,Established,12
62482,1757,Established,12
62483,5243,Established,12
62484,1403,Established,12
62485,1403,Established,12
62486,848,Established,12
62487,848,Established,12
62488,953,Established,12
62489,953,Established,12
62490,953,Established,12
62491,1757,Established,12
62492,1757,Established,12
62493,686,Established,12
62494,1757,Established,12
62495,1403,Established,12
62496,686,Established,12
62497,524,Established,7
62498,848,Established,12
62499,848,Established,12
62500,848,Established,12
62501,1757,Established,12
62502,1757,Established,12
62503,2053,Established,12
62504,2024,Established,7
62505,2024,Established,7
62506,2024,Established,7
62507,1403,Established,12
62508,1088,Established,7
62509,1088,Established,7
62510,1757,Established,12
62511,1088,Established,7
62512,953,Established,12
62513,1088,Established,7
62514,1757,Established,12
62515,1757,Established,12
62516,1757,Established,12
62517,953,Established,12
62518,848,Established,12
62519,2387,Established,11
62520,5160,Established,12
62521,1757,Established,12
62522,686,Established,12
62523,686,Established,12
62524,971,Established,7
62525,1128,Established,12
62526,829,Established,12
62527,989,Established,11
62528,1128,Established,12
62529,56,Local,4
62530,917,Established,9
62531,56,Local,4
62532,56,Local,7
62533,56,Local,7
62534,56,Local,7
62535,3948,Established,13
62536,771,Established,12
62537,2355,Established,1
62538,1480,Established,7
62539,5362,Established,13
62540,5362,Established,13
62541,1826,Established,10
62542,5362,Established,13
62543,5362,Established,13
62544,5362,Established,13
62545,5362,Established,13
62546,3684,Established,13
62547,686,Established,12
62548,56,Local,7
62549,56,Local,7
62550,56,Local,7
62551,1475,Established,10
62552,1800,Established,7
62553,5362,Established,13
62554,56,Local,7
62555,686,Established,12
62556,5362,Established,13
62557,1,Established,10
62558,56,Local,7
62559,1370,Established,12
62560,5362,Established,13
62561,209,Established,7
62562,1088,Established,7
62563,5057,Established,7
62564,1501,Established,12
62565,467,Established,12
62566,1788,Established,12
62567,1702,Established,12
62568,1088,Established,7
62569,971,Established,7
62570,1821,Established,12
62571,24,Established,12
62572,971,Established,7
62573,701,Established,7
62574,1421,Established,12
62575,714,Established,7
62576,1529,Established,12
62577,714,Established,7
62578,714,Established,7
62579,1620,Established,2
62580,1631,Established,7
62581,701,Established,7
62582,1631,Established,7
62583,1631,Established,7
62584,1631,Established,7
62585,701,Established,7
62586,714,Established,7
62587,714,Established,7
62588,24,Established,12
62589,1820,Established,12
62590,1088,Established,7
62591,1088,Established,7
62592,21,Established,12
62593,1870,Established,12
62594,224,Established,3
62595,224,Established,3
62596,404,Established,13
62597,771,Established,12
62598,640,Established,12
62599,686,Established,12
62600,771,Established,12
62601,1144,Established,12
62602,1144,Established,12
62603,1447,Established,7
62604,1337,Established,7
62605,4778,Established,9
62606,5362,Established,13
62607,5362,Established,13
62608,922,Established,12
62609,1536,Established,12
62610,97,Established,12
62611,5259,Established,10
62612,2292,Established,1
62613,4949,Established,12
62614,5160,Established,12
62615,487,Established,7
62616,1158,Established,12
62617,408,Established,7
62618,1940,Established,12
62619,1158,Established,12
62620,4811,Established,12
62621,4880,Established,7
62622,1910,Established,12
62623,1910,Established,12
62624,1910,Established,12
62625,1400,Established,12
62626,2315,Established,12
62627,1910,Established,12
62628,1910,Established,12
62629,4700,Established,2
62630,4700,Established,11
62631,4811,Established,12
62632,1396,Established,7
62633,1157,Established,3
62634,4512,Established,3
62635,1940,Established,12
62636,4811,Established,12
62637,834,Established,12
62638,2422,Established,3
62639,666,Established,3
62640,834,Established,12
62641,1823,Established,3
62642,4512,Established,3
62643,234,Established,12
62644,2213,Established,3
62645,1342,Established,12
62646,1207,Established,3
62647,666,Established,3
62648,796,Established,12
62649,2213,Established,3
62650,234,Established,12
62651,4584,Established,3
62652,5391,Established,7
62653,1133,Established,12
62654,1563,Established,3
62655,2475,Established,3
62656,1540,Established,12
62657,5391,Established,7
62658,5335,Established,7
62659,5391,Established,7
62660,5053,Established,3
62661,1718,Established,12
62662,4584,Established,3
62663,4584,Established,3
62664,5433,Established,12
62665,4911,Established,3
62666,2422,Established,3
62667,1969,Established,12
62668,1207,Established,3
62669,1045,Established,11
62670,5057,Established,3
62671,5057,Established,3
62672,1207,Established,3
62673,5169,Established,12
62674,5391,Established,7
62675,5433,Established,12
62676,4700,Established,11
62677,1158,Established,12
62678,1158,Established,12
62679,687,Established,3
62680,1363,Established,3
62681,404,Established,13
62682,4700,Established,3
62683,5074,Established,12
62684,686,Established,12
62685,56,Local,7
62686,232,Established,12
62687,1969,Established,12
62688,816,Local,3
62689,584,Established,7
62690,5020,Established,3
62691,5433,Established,12
62692,1836,Established,3
62693,1133,Established,12
62694,1006,Established,12
62695,1408,Established,12
62696,4541,Established,3
62697,5362,Established,13
62698,5228,Established,6
62699,2027,Established,12
62700,2027,Established,12
62701,56,Local,7
62702,56,Local,7
62703,168,Established,3
62704,686,Established,12
62705,5357,Established,12
62706,923,Established,3
62707,4725,Established,12
62708,56,Local,7
62709,522,Established,3
62710,592,Established,3
62711,1207,Established,3
62712,2213,Established,3
62713,368,Established,12
62714,2213,Established,3
62715,4880,Established,3
62716,232,Established,12
62717,4894,Established,12
62718,46,Established,12
62719,4301,Established,12
62720,4849,Established,3
62721,5020,Established,3
62722,56,Local,7
62723,5038,Established,3
62724,105,Established,12
62725,1470,Established,12
62726,4412,Established,12
62727,686,Established,7
62728,771,Established,12
62729,5096,Established,3
62730,46,Established,3
62731,771,Established,3
62732,1094,Established,11
62733,5362,Established,13
62734,1125,Established,12
62735,57,Established,12
62736,619,Established,3
62737,666,Established,3
62738,4890,Established,12
62739,56,Local,7
62740,1207,Established,3
62741,2027,Established,12
62742,1381,Established,7
62743,1342,Established,12
62744,619,Established,3
62745,1278,Established,11
62746,1144,Established,12
62747,1098,Established,12
62748,923,Established,3
62749,4626,Established,3
62750,46,Established,12
62751,1088,Established,7
62752,5020,Established,3
62753,4541,Established,3
62754,5074,Established,12
62755,4467,Established,12
62756,4467,Established,12
62757,4541,Established,3
62758,4679,Established,3
62759,2213,Established,3
62760,4880,Established,3
62761,1342,Established,12
62762,771,Established,12
62763,232,Established,12
62764,232,Established,12
62765,4412,Established,12
62766,1910,Established,12
62767,1159,Established,12
62768,1125,Established,12
62769,491,Established,3
62770,619,Established,3
62771,4467,Established,12
62772,619,Established,3
62773,686,Established,12
62774,5357,Established,12
62775,105,Established,12
62776,5020,Established,3
62777,4751,Established,12
62778,232,Established,12
62779,1878,Established,12
62780,5057,Established,3
62781,168,Established,3
62782,5362,Established,13
62783,923,Established,3
62784,686,Established,12
62785,686,Established,12
62786,5357,Established,12
62787,1556,Established,12
62788,224,Established,3
62789,686,Established,7
62790,232,Established,12
62791,816,Local,3
62792,491,Established,3
62793,1836,Established,3
62794,159,Established,12
62795,348,Established,12
62796,4301,Established,12
62797,4467,Established,12
62798,4890,Established,12
62799,4890,Established,12
62800,4626,Established,3
62801,4890,Established,12
62802,5074,Established,12
62803,522,Established,3
62804,4541,Established,3
62805,368,Established,12
62806,687,Established,3
62807,687,Established,3
62808,771,Established,3
62809,4849,Established,3
62810,686,Established,12
62811,816,Local,12
62812,2027,Established,12
62813,56,Local,7
62814,2213,Established,3
62815,368,Established,12
62816,4711,Established,12
62817,4461,Established,13
62818,4338,Established,12
62819,4465,Established,12
62820,666,Established,3
62821,1342,Established,12
62822,5250,Established,7
62823,2890,Established,4
62824,5057,Established,3
62825,22,Established,12
62826,46,Established,12
62827,159,Established,12
62828,4467,Established,12
62829,4856,Established,7
62830,5157,Established,3
62831,5038,Established,3
62832,923,Established,3
62833,1409,Established,12
62834,56,Local,7
